_id,name,brand,hex,type,formula[0].base,formula[1].base,formula[2].base,formula[3].base,formula[4].base,formula[5].base,formula[6].base,formula[7].base,formula[8].base,formula[9].base,formula[10].base,formula[11].base,formula[0].quantity,formula[1].quantity,formula[2].quantity,formula[3].quantity,formula[4].quantity,formula[5].quantity,formula[6].quantity,formula[7].quantity,formula[8].quantity,formula[9].quantity,formula[10].quantity,formula[11].quantity,__v,manufacturer,tags[0],tags[1],tags[2],brands[0],brands[1],brands[2],brands[3],manufacture
68b85422b130020c1ece9de7,Bege Rosto (Claro),Farben,#f7dbcf,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824d4,,,,,,,,,32,1.7,0.75,0.5,,,,,,,,,0,,,,,,,,,
68b85461b130020c1ece9e84,Bege Rosto (Escuro),Farben,#e6cab6,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d0,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824de,,,,,,,,32,1.7,1.05,1.1,0.05,,,,,,,,0,,,,,,,,,
68c07c52b130020c1ee59828,Marrom Motion ,Farben,#645248,Poliester,65ea0d7b88af5449465bf4e4,660da6221da388a666db73b2,65f81f8b21502206e1869fda,65f8213606bf9ed72aefbd4f,662a7ee84c5f2c4dd5549aa4,65ea0d5d88af5449465bf4e0,65ea0c3ccaee68804da3dfb0,,,,,,120,161.8,110,28.6,221,1,3,,,,,,0,MB,9470,,,,,,,
68c173f9b130020c1ee82b75,Ouro 9470,Farben,#c4bb47,Poliester,65eef5c2c6ade12d4088a291,65ea0d9588af5449465bf4e8,65f81f8b21502206e1869fda,65eef66bc6ade12d4088a2b6,662a7f23b2a5c05f0ccfaaef,660da5722fd6df2c5cc9e6be,6628112cb51173de0ebda815,65ea03c1e3fddb288cb30d87,,,,,95,4.15,88,295,62,56,23.84,41,,,,,0,MB,,,,,,,,
68c1ad2f58203fbafcb4a44a,Amarelo Pantone 109 C,Farben,#ffed00,Laca,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824d4,65e87b69cb7a1ff3d9a824d0,,,,,,,,,138.5,124.6,24.5,66,,,,,,,,,0,,logo,zinho,,,,,,
68cc437e58203fbafcd2892f,ACM Azul (1),Farben,#5162ff,Laca,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824d2,,,,,,,,14.35,9.25,2.75,4.6,0.9,,,,,,,,0,,,,,,,,,
68cc459158203fbafcd2a746,ACM Azul (5),Farben,#6577ff,Laca,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824d2,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824ea,,,,,,,,11.35,3.7,1.85,1.35,72.9,,,,,,,,0,,,,,,,,,
68cc47b458203fbafcd2b8f8,ACM Azul (3),Farben,#5280ff,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824cc,,,,,,,,,98.2,5.3,1.4,1,,,,,,,,,0,,,,,,,,,
68cc49de58203fbafcd2d74e,ACM Azul (9),Farben,#797efa,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824cc,,,,,,,,,390,3.09,0.7,0.2,,,,,,,,,0,,,,,,,,,
68cc4dc958203fbafcd30663,ACM Azul (7),Farben,#4452ff,Laca,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824cc,,,,,,,,,70,32.6,5.89,8.4,,,,,,,,,0,,,,,,,,,
68d183265e4696f7e4352c6e,Vermelho Brod (Claro),Farben,#e03f19,Acrilico,65ea0cbc88af5449465bf4d0,65ea0e3988af5449465bf4ec,65ea0fba88af5449465bf50c,6620073ab18ad27a975a662b,,,,,,,,,50,35,7,1,,,,,,,,,0,,,,,,,,,
68d183715e4696f7e4352d31,Vermelho Brodi (Esc.),Farben,#5a1919,Acrilico,65ea0e5788af5449465bf4f0,65ea0e3988af5449465bf4ec,65ea0d7b88af5449465bf4e4,6620073ab18ad27a975a662b,,,,,,,,,26,40,4.5,2,,,,,,,,,0,,,,,,,,,
68dd6b5407ea6dd4df9d8d5d,Laranja canção,Farben,#ff7926,Acrilico,65ea0d5d88af5449465bf4e0,6620073ab18ad27a975a662b,65ea0eb988af5449465bf4f8,65eef5c2c6ade12d4088a291,,,,,,,,,471,68,61,150,,,,,,,,,0,,,,,,,,,
68dd6bdc07ea6dd4df9da1d5,Laranja canção,Farben,#ff7a20,Epoxi,65ea0d5d88af5449465bf4e0,6620073ab18ad27a975a662b,65ea0eb988af5449465bf4f8,,,,,,,,,,471,118,61,,,,,,,,,,0,,,,,,,,,
68ded84907ea6dd4dfa56b73,Vermelho Canção,Farben,#e4692a,Acrilico,65ea0d5d88af5449465bf4e0,65ea0e3988af5449465bf4ec,65ea0cbc88af5449465bf4d0,6620073ab18ad27a975a662b,65ea0d7b88af5449465bf4e4,,,,,,,,213,170.7,275,115.45,2.5,,,,,,,,0,,,,,,,,,
68efede5610e04d1f20f8ea2,Azul Pantone,Farben,#1184ff,Acrilico,6620073ab18ad27a975a662b,65ea0c15caee68804da3dfac,65ea0d9588af5449465bf4e8,,,,,,,,,,112,42,0.4,,,,,,,,,,0,,,,,,,,,
68f24965674e26ada79c7872,AZUL IBIPORÃ (ESC),Farben,#062558,Laca,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824ea,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824de,,,,,,,,,370,126.65,74.7,53.9,,,,,,,,,0,,,,,,,,,
68f920eb674e26ada7af4bed,Azul Safira,Farben,#087bc4,Laca,65e87b69cb7a1ff3d9a824ce,65e87b69cb7a1ff3d9a824cc,65e87b69cb7a1ff3d9a824de,65e87b69cb7a1ff3d9a824da,65e87b69cb7a1ff3d9a824ea,,,,,,,,1.39,4.16,5.54,282,203,,,,,,,,0,VW,,,,,,,,
690a52607770141724441609,AZUL ÁRTICO CLARO,Farben,#23caff,Acrilico,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
